,Date,User,Tweet
8918,2023-01-25 20:39:56+00:00,Smuggler_04,"@VentaInversion @Frannco @uala_arg @lemonapp_ar Y los puntos canjeables por guita real en la cuenta, o millas u otras cosas, emon arranco fuerte y ahora es medio garcha con uala me pasó al revés era una garcha y ahora me parece muy competente en general"
8919,2023-01-25 20:39:30+00:00,zeekielito,"Dos latas de cervezas Skoll y muchos impuestos. Mi país, mi país!
Recomiendo si vienen a Brasil, usar la tarjeta @lemonapp_ar y usarla tipo tarjeta recargable.
Así se van transfiriendo de a poco el efectivo y lo tienen distribuido en otra cuenta.
Así de paso van controlando. https://t.co/iHcUSPLtUH"
8920,2023-01-25 20:28:40+00:00,Vic15558081,"@lemonapp_ar Lemon, consulta, no tengo tarjeta de ustedes. Como debo hacer para extraer el dinero que tengo en mi cuenta de lemon?"
8921,2023-01-25 20:10:02+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 112,649 / 109,368

@CryptoMKT: 111,668 / 107,160

@tiendacrypto: 112,323 / 109,279

@lemonapp_ar: 110,716 / 107,521"
8922,2023-01-25 20:05:03+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 4,258 / 4,134

@RipioApp: 4,240 / 4,065

@BitsoArg: 4,238 / 4,096

@lemonapp_ar: 4,188 / 4,065"
8923,2023-01-25 20:00:05+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,497 / 6,308

@CryptoMKT: 6,451 / 6,186

@LetsBit_ok: 6,510 / 6,282

@lemonapp_ar: 6,377 / 6,192

@SatoshiTango: 6,401 / 5,869"
8924,2023-01-25 19:52:37+00:00,muyamarillotodo,@AivarLonewolff @lemonapp_ar @lemonborja @lemoncheli @leandroriviello Gracias!
8925,2023-01-25 19:52:22+00:00,muyamarillotodo,@leandroriviello @lemonapp_ar Holis si hablé con soporte pero nadie respondió mi lemon Tag es $anntolu.7 gracias ☀️
8926,2023-01-25 19:41:19+00:00,marcelodanigal,@lemonapp_ar Primero Julieta Prandi segundo FRANCIA !!!
8928,2023-01-25 19:00:05+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,374,069 / 7,986,521
@buenbit: 8,428,900 / 8,183,400
@lemonapp_ar: 8,262,377 / 8,025,974
@tiendacrypto: 8,385,823 / 8,158,565
@RipioApp: 8,320,208 / 8,099,432
@fiwind_io: 8,294,745 / 8,158,393
@SatoshiTango: 8,269,588 / 7,627,642"
8929,2023-01-25 18:38:32+00:00,eudtoxic,@dersanz @lemonapp_ar Justo hice un tiktok con el filtro de @MariaBecerra22 el otro día 💕
8930,2023-01-25 18:20:47+00:00,gus21ar,@lemonapp_ar Adriana Brodsky
8931,2023-01-25 18:18:57+00:00,DonFluido,"@ngutierrezarana @lemonapp_ar @9zTeam @FrankkasterX Si, a mi me pasa lo mismo…. Te transferi USD 33.000 y no los vi mas…. LADRON!!!"
8932,2023-01-25 17:56:54+00:00,dersanz,@lemonapp_ar @eudtoxic
8933,2023-01-25 17:47:04+00:00,Roju_py,@belo_app @soymansi @brubankarg @uala_arg @lemonapp_ar https://t.co/mI1VtMB2W8
8934,2023-01-25 17:45:54+00:00,manuferraritano,"@IgnacioBTato @lemonapp_ar @ruybouvier @moneyonchainES Cómo Bitcoiner y usuario de Lemon, me encantaría esa integración. 

Pero depende de @lemonapp_ar.

@moneyonchainok es un protocolo descentralizado. 

La empresa que le interese puede agregar los tokens y/o integrar directamente el protocolo. 

@lemoncheli wen #DeFi en #Bitcoin?"
8935,2023-01-25 17:33:35+00:00,rit_miy,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/yDrs0TAkEv #LemonNation @lemonapp_ar
8936,2023-01-25 17:26:47+00:00,belo_app,@Rojuvzla @soymansi @brubankarg @uala_arg @lemonapp_ar Tal vez sea hora 👀
8937,2023-01-25 16:55:18+00:00,FabriFormigo,"Hoy decidí sacar todo de @lemonapp_ar y pasar a @belo_app . el producto de Lemon me parecía tan bueno que todavía no entiendo las razones de que lo hayan arruinado como lo hicieron.
Quizá el tiempo les dé la razón, pero tampoco explican nada"
8938,2023-01-25 16:44:15+00:00,LeitohBaakan,"@abito0 @JuanD_PR @lemonapp_ar uh un dolor ma adermicina, anda pa llá vos boba!"
8939,2023-01-25 16:39:17+00:00,AmorAmerindio,@lemonapp_ar Acá se traba https://t.co/ji8w4qUwBa
8940,2023-01-25 16:38:50+00:00,AmorAmerindio,@lemonapp_ar Se me queda trabado acá cuando quiero verificar. Me pueden dar el alta manualmente?
8941,2023-01-25 16:31:35+00:00,kgguillen,"@Espahwn @tecnoplanner @lemonapp_ar Pensé que era un error de mi tlf, esto nunca fue? https://t.co/lNFQKfkpqS"
8942,2023-01-25 16:22:55+00:00,Mariaano_Av,@lemonapp_ar En Francella
8943,2023-01-25 16:13:08+00:00,leandroriviello,"@muyamarillotodo @lemonapp_ar Hola Lu! Pásame tu Lemontag, ¿ya te contactaste con soporte por chat?"
8944,2023-01-25 16:12:45+00:00,leandroriviello,@AivarLonewolff @muyamarillotodo @lemonapp_ar @lemonborja @lemoncheli Para eso estamos!
8945,2023-01-25 16:11:05+00:00,AivarLonewolff,@muyamarillotodo @lemonapp_ar Capaz @lemonborja @lemoncheli o @leandroriviello te pueden tirar un centro ! Mucha suerte ! 🙌🏽✨
8946,2023-01-25 16:02:23+00:00,abito0,@LeitohBaakan @JuanD_PR @lemonapp_ar Jajajajaajjaa q haces angel! La nena autotune ... anda pa'llá
8947,2023-01-25 16:00:23+00:00,abito0,@lemonapp_ar En la lora de María becerra 🙄
8948,2023-01-25 15:46:44+00:00,Matias_M,"@cafuenmayor @lemonapp_ar Totalmente de acuerdo, son TODOS retrocesos y quita de beneficios."
8949,2023-01-25 15:45:08+00:00,muyamarillotodo,¿Alguien sabe cómo sacar el comprobante de una compra antigua con la tarjeta en @lemonapp_ar? Lo necesito urgente no puede ser que sea tan complejo 🥲
8950,2023-01-25 15:33:34+00:00,MalenMeniconi,"@BustamanteMigue @lemonapp_ar Belo, bitso, buenbit"
8951,2023-01-25 15:25:12+00:00,dgoyo,@lemonapp_ar Aclarar que fue una compra de 100 USD exactos.
8952,2023-01-25 15:22:40+00:00,dgoyo,@lemonapp_ar Hola. Me podrian aclarar de donde toman la cotizacion del dolar a $200.81? Gracias https://t.co/MuY3M4mfP2
8953,2023-01-25 15:13:56+00:00,SatoruSabio,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/8X7v1C12OZ #LemonNation @lemonapp_ar
8954,2023-01-25 15:02:51+00:00,BustamanteMigue,"Es cada vez menor el Cashback de @lemonapp_ar  
Alguien me recomienda alguna más rentable?"
8955,2023-01-25 14:49:22+00:00,soyemmaferlin,@HITOSHIDIAZ @lemonapp_ar 😦 qué pasó???
8956,2023-01-25 14:43:16+00:00,cripto_nita_,"GM @nftfyofficial + @nounsbr Debrief:

- First of all, gm;

- How web3 sees the brazilian crypto ecosystem; 

- @AaveAave  &amp; @lemonapp_ar  app integration (https://t.co/GcPGzjPkPZ);

- @doodles  is on 🔥(https://t.co/a9PsFfSsK7);"
8957,2023-01-25 14:42:08+00:00,Cebolla_n,"@lemonapp_ar En mi novia, 😍"
8958,2023-01-25 14:40:39+00:00,IAmEdgarEz,@leandroriviello @lemonapp_ar Jajaja 🫱🏼‍🫲🏽👏🏼
8959,2023-01-25 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 365 / 349

@buenbit: 368.8 / 361.5

@lemonapp_ar: 363.64 / 353.23

@tiendacrypto: 372 / 361

@RipioApp: 372 / 361

@fiwind_io: 368 / 359

@SatoshiTango: 365.68 / 337.2"
8960,2023-01-25 14:30:04+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 365.04 / 348.65

@buenbit: 368.6 / 361.4

@lemonapp_ar: 363.6 / 353.19

@tiendacrypto: 372.11 / 361.11

@RipioApp: 369.71 / 349.99

@fiwind_io: 368 / 359

@SatoshiTango: 365.32 / 337.2"
8961,2023-01-25 14:24:00+00:00,MrCryptowisser,"🇦🇷🇧🇷@lemonapp_ar has integrated @AaveAave meaning Aave’s Defi services to over 1.7 million Lemon Argentina users in Brazil and Argentina. 
#AAVE #Defi #crypto #cryptonews
https://t.co/wJM3SA6U0A"
8963,2023-01-25 14:22:31+00:00,IgnacioBTato,@lemonapp_ar @ruybouvier Sale alianza @lemonapp_ar con @moneyonchainES / @manuferraritano ?
8964,2023-01-25 14:00:07+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 3.02 % / 1.91 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 5.83 %

@fiwind_io: 3.5 %"
8965,2023-01-25 13:51:20+00:00,Maxiabraham__,@lemonapp_ar https://t.co/oIarLB3C4B
8966,2023-01-25 13:49:30+00:00,EzequielFres,@lemonapp_ar Maestro! https://t.co/45cf8F8r6y
8967,2023-01-25 13:45:56+00:00,HITOSHIDIAZ,Hola @lemonapp_ar cómo se siente ser cómplice de la gente q usa tus servicios para hacer estafas?
8968,2023-01-25 13:36:11+00:00,leandroriviello,@IAmEdgarEz @lemonapp_ar https://t.co/xtpSQAlXt3
8970,2023-01-25 13:33:49+00:00,cafuenmayor,"@lemonapp_ar Entonces ya no vale la pena mantener los BTC en Lemon porque no hay porcentaje de ganancias, y bajaron el Cashback. Lo que vale la pena es que se puede comprar con poco 100 pesos, pero las mejoras no me parecen mejoras"
8971,2023-01-25 13:19:08+00:00,GAMUZA_ARIEL,@lemonapp_ar En Uruguay
8972,2023-01-25 13:18:24+00:00,IAmEdgarEz,"@lemonapp_ar ya invertí mis #Criptomoneda en #LemonEarn 👍🏼👌🏽 🪙

Saludos. ✊🏼
 #StableCoin"
8973,2023-01-25 13:17:17+00:00,SantiOliverio,Hola @lemonapp_ar . Algún día van a introducir métodos de cobranzas para negocios como posnet?
8974,2023-01-25 12:19:05+00:00,brubankarg,@Rojuvzla @soymansi @uala_arg @belo_app @lemonapp_ar ¡Muchas gracias por elegirnos!
8975,2023-01-25 12:14:58+00:00,Daisi11y,@lemonapp_ar Hola hace 48 hs me hicieron una transferencia y aún no la recibo. Aguardo respuesta.
8976,2023-01-25 12:03:14+00:00,Maurochant,@lemonapp_ar Los juice!
8977,2023-01-25 11:57:35+00:00,RodrigoCalleia,@lemonapp_ar @Secchijuancruz Ahora de puede invertir en defi y además el interés que genera la misma moneda
8978,2023-01-25 11:29:50+00:00,Guiller31354239,@ruybouvier @lemonapp_ar Son unos crapulas estos con las energías y esas cosas ya no sirve usarla te crean una obligación todo muy lindo al inicio y te van c@g@ndo ahora mi opinión es que voy a dejar de usarla
8979,2023-01-25 11:01:12+00:00,Marucapa,@lemonapp_ar María Becerraaaa
8980,2023-01-25 11:00:23+00:00,mcleodesc,@alexhodler @lemonapp_ar Siiii!!!! Esa es la que venció a Julián Prandiii! La hijita de Dardo y Ma Elena!!
8981,2023-01-25 10:57:28+00:00,mcleodesc,@lemonapp_ar Francella.
8982,2023-01-25 10:51:02+00:00,Mon_Cariito,@lemonapp_ar En Maria Becerra 🤭🤭
8983,2023-01-25 10:44:29+00:00,Lucho36912036,"@lemonapp_ar Buen dia me enviaron una transferencia hace 8 hs y todavia no me llego,ya mande al soporte pero todavia nada, que hago🥲"
8984,2023-01-25 10:11:44+00:00,CindyyFuchs,@lemonapp_ar María Becerra
8985,2023-01-25 09:11:05+00:00,jhandro_,@lemonapp_ar En la afip
8986,2023-01-25 08:30:27+00:00,cHAI19900902,@AaveAave @yogicodes @lemonapp_ar @yorko1998
8987,2023-01-25 06:46:04+00:00,VentaInversion,@Frannco @uala_arg @lemonapp_ar El cashback en Ualá son los descuentos que tienen. Descuentos que Lemon no tiene.
8988,2023-01-25 06:30:01+00:00,icemodding,@ernestsoft @seergiobraok @lemonapp_ar Está bajando la persiana Lemongarch y vos querés nuARS.
8989,2023-01-25 05:51:34+00:00,Roju_py,"@soymansi Yo prefiero @brubankarg  y uso como cuenta principal; tengo @uala_arg pero deje de usarla, la @belo_app no la he usado y me abrí una cuenta el 7 de diciembre en @lemonapp_ar y a la fecha sigo esperando 💳🤷"
8990,2023-01-25 05:12:38+00:00,Frannco,"@VentaInversion @uala_arg @lemonapp_ar No, en eso nunca nos copiaron, siempre dieron 0% de cashback"
8991,2023-01-25 05:10:47+00:00,iFedeDema,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/01QlBhlzDR #LemonNation @lemonapp_ar @ysy__a
8992,2023-01-25 05:00:52+00:00,imperialismist,@lemonapp_ar Agregen mas monedas
8993,2023-01-25 04:10:23+00:00,Gulilang,@lemonapp_ar Adriana Brodsky?
8994,2023-01-25 04:08:20+00:00,rktpowerr,@ArielRota @lemonapp_ar @ruybouvier Mal!
8995,2023-01-25 04:00:22+00:00,imperialismist,@lemonapp_ar En una moto
8996,2023-01-25 04:00:05+00:00,imperialismist,@lemonapp_ar en nadie...
8997,2023-01-25 03:36:29+00:00,fecheec,@lemonapp_ar El pity pues claro
8998,2023-01-25 03:24:37+00:00,DonJose87654321,@lemonapp_ar https://t.co/sKzh7CEnSP
8999,2023-01-25 03:22:20+00:00,ArielRota,@lemonapp_ar @ruybouvier Esquivaron la última pregunta como unos campeones jajaja
9000,2023-01-25 03:12:47+00:00,danielnoram1,@lemonapp_ar Marche presos 30 años...
9001,2023-01-25 03:08:29+00:00,cuevazzz,"@buenbit Estaría EXCELENTE que se pudiera usar la app en todos los países. En 2022/2023 no pude usar buenbit ni en Marruecos, ni en Albania, ni en Vietnam. En cambio, @lemonapp_ar y @LetsBit_ok siempre abren."
9002,2023-01-25 03:02:11+00:00,Brissarome,@lemonapp_ar Noelia pompa
9003,2023-01-25 02:57:54+00:00,eren_beefy,@lemonapp_ar @StaniKulechov wen beefy
9004,2023-01-25 02:51:07+00:00,RicardoTarifa13,@lemonapp_ar Paola Argento?
9005,2023-01-25 02:37:58+00:00,juanbogus,@lemonapp_ar Julieta Prandi https://t.co/LSSLlbVYwv
9006,2023-01-25 02:34:47+00:00,CreaticUgalde,@lemonapp_ar Tripera de mi coure.
9007,2023-01-25 02:31:22+00:00,VerliseV,@lemonapp_ar Nena o bebota?
9008,2023-01-25 02:22:07+00:00,VentaInversion,@Frannco Espero que los de @uala_arg no copien a los de @lemonapp_ar con los puntos para el cashback. Tengo más de 6 amigos que ya no usan más la tarjeta Lemon. Y yo tampoco la uso.
9009,2023-01-25 02:21:40+00:00,Espahwn,"@Bukicita @lemonapp_ar El trolleo de los Juice… no sirven y no van a servir, nunca dieron explicaciones. Yo tengo más de 2000% que eso y al pedooo https://t.co/HRZhVV25Ou"
9010,2023-01-25 02:21:19+00:00,NicolassMehl,@lemonapp_ar 2x1 en entradas para el sabado en MDP
9011,2023-01-25 02:15:10+00:00,funestoser,@lemonapp_ar Cuando va a funcionar?
9012,2023-01-25 02:14:41+00:00,funestoser,@lemonapp_ar En que van a decir que son los JUICES?
9013,2023-01-25 02:11:53+00:00,francobatta11,@lemonapp_ar En los términos y condiciones
9014,2023-01-25 02:10:52+00:00,soymansi,@favretto_ema @lemonapp_ar Jajajajajaja
9015,2023-01-25 02:10:09+00:00,MSilvinaBarrios,@lemonapp_ar TRIPLE T
9016,2023-01-25 02:09:51+00:00,Espahwn,"@tecnoplanner @lemonapp_ar Los juice son nada, les salió mal el intento y no le dieron bola, Lemon ya murió. Cada vez que hacen una publicidad dan más bronca y mas gente les agarra idea. Van a terminar ellos solos en esos recitales pedorros"
9017,2023-01-25 01:51:00+00:00,patri_bottino,@lemonapp_ar https://t.co/rzInttCPnN
9018,2023-01-25 01:47:36+00:00,_pablowo_,@lemonapp_ar En un cigüeñal Susin Francescutti Mercedes Benz OM366 - OM366A - OM366LA (Aspirado y Turbo Diesel)
9019,2023-01-25 01:34:22+00:00,eezequiel666,@lemonapp_ar @ysy__a ustedes me bloquearon la cuenta y ni se que hice mannnnm
9020,2023-01-25 01:32:51+00:00,franco_masip,@lemonapp_ar van a integrar algo símil a beefy o no harán nada con tokens tipo LP?
9021,2023-01-25 01:29:04+00:00,Joacovva,@lemonapp_ar lizy tagliani
9022,2023-01-25 01:24:33+00:00,GonzaloEbel,"@uala_arg Hace mucho me perdieron, ahora solo uso @lemonapp_ar https://t.co/tKgUm25pkA"
9023,2023-01-25 01:19:14+00:00,marlob22,@lemonapp_ar En una hincha muy reconocida de #GELP
9024,2023-01-25 01:18:32+00:00,saimonfl,@lemonapp_ar Graciela Alfano
9025,2023-01-25 01:12:07+00:00,JuanCalcagnii,@lemonapp_ar Porque no tienen una buena atención al cliente mejor. Dejen de boludear y listo! Mucho marketing pero la atención al cliente se cae a pedazos.
9026,2023-01-25 01:02:44+00:00,camara8000,"@lemonapp_ar Cual sería la ventaja de tener Lemon por ejemplo contra Binance o Buenbit? El cashback es de los mas bajos, las TEA de Earn tambien. Yo deje de usarla porque no le encuentro razón para llevar la tarjeta en la billetera. Quizá haya algo que no esté viendo. Sds."
9027,2023-01-25 00:58:39+00:00,parsons88500910,@lemonapp_ar Luisana Lopilato
9028,2023-01-25 00:55:48+00:00,Shniurz,@lemonapp_ar En @belo_app que tiene 2% de cashback
9029,2023-01-25 00:53:05+00:00,Mati_Berger,@lemonapp_ar En Mirtha Legrand
9030,2023-01-25 00:47:13+00:00,OroJoven12,"@lemonapp_ar mira las pelotudeces que ponen,por que no se ponen a responder en el soporte?"
9031,2023-01-25 00:43:14+00:00,vidorni,@lemonapp_ar que ya estoy sacando todo mi cripto de lemon
9032,2023-01-25 00:41:55+00:00,DiegoOtero52,"@lemonapp_ar En juice, al menos usarlo como respuesta."
9033,2023-01-25 00:25:12+00:00,Bruno941,@lemonapp_ar mmm... no entres ahiii https://t.co/5S8uRCcNnR
9034,2023-01-25 00:16:59+00:00,Tano_Ughito,"@lemonapp_ar en la concha de tu hermana..
devolve el cashback raton"
9035,2023-01-25 00:15:11+00:00,Pata_donald,@lemonapp_ar En ella https://t.co/old559qjKK
9036,2023-01-25 00:13:55+00:00,Jonitorres012,@meminosecuanto @lemonapp_ar FLOR DE LA V
9037,2023-01-25 00:11:42+00:00,abriiluucha,@lemonapp_ar Decime que va a haber 2×1 en entradas para CABA con 🍋 LEMON
9038,2023-01-25 00:11:22+00:00,abriiluucha,@lemonapp_ar MARIA BECERRA
9039,2023-01-25 00:05:55+00:00,LeitohBaakan,@JuanD_PR @lemonapp_ar Es Un ángel ♥️ que no ves?
9040,2023-01-25 00:04:24+00:00,meminosecuanto,@lemonapp_ar En oggi junco
9041,2023-01-24 23:57:38+00:00,favretto_ema,@lemonapp_ar @soymansi la nena crypto 😎
9042,2023-01-24 23:51:00+00:00,yosoylugash,@FabriFormigo @lemonapp_ar La mejor tele!
9043,2023-01-24 23:50:50+00:00,MasonStorm_1981,@lemonapp_ar @MariaBecerra22 Entradas para Mal Momento y Loquero en Groove nada no?
9044,2023-01-24 23:50:43+00:00,alePensel,@lemonapp_ar Distribuidora de Gas cuyana.
9045,2023-01-24 23:47:24+00:00,sebasgim3,@lemonapp_ar URUGUAY
9046,2023-01-24 23:47:06+00:00,JuanD_PR,@LeitohBaakan @lemonapp_ar Quien carajo es esa?
9047,2023-01-24 23:38:06+00:00,CGK2012,"@ezegree @lemonapp_ar Yo retire todo lo que tenia hace un par de meses, la verdad no le veo un buen rumbo"
9048,2023-01-24 23:37:07+00:00,Nawidawis,@lemonapp_ar Maria Becerra o Emilia Mernes
9049,2023-01-24 23:35:25+00:00,noobdll,@lemonapp_ar En Maria elena
9051,2023-01-24 23:21:10+00:00,canobrian16,@lemonapp_ar https://t.co/vQfxf9iL0L
9052,2023-01-24 23:19:45+00:00,canobrian16,@DanielAzzara @lemonapp_ar Ami no me gusta tu cara
9053,2023-01-24 23:18:24+00:00,PitraLeandro,Este NFT de Lemon la rompe!! 👉🏻👏🏻👏🏻 https://t.co/K8KPrzfStY #LemonNation @lemonapp_ar
9054,2023-01-24 23:17:55+00:00,FraanOberlin,"@lemonapp_ar No se, solo espero que no salgan con una porteñada , aunque es el target clarísimo que tienen de cliente"
9055,2023-01-24 23:17:31+00:00,CRPerroni,@lemonapp_ar https://t.co/bUmZ8c1EZN
9056,2023-01-24 23:17:03+00:00,tecnoplanner,"@lemonapp_ar En qué otra vez están gastando guita de la gente en publicidad como con los juice que nadie sabe para que joraca sirve, ni el que escribió que son sabe jajaja"
9057,2023-01-24 23:07:21+00:00,gabygalan69,@lemonapp_ar Luisana Lopilato 🤷🏼‍♀️ Casados c hijos
9058,2023-01-24 23:05:05+00:00,IvVadik,@lemonapp_ar cuhame esos $JUICE no seran la futura moneda de lemon no??
9059,2023-01-24 23:02:14+00:00,frenzi2008,"@faculoyarte @lemonapp_ar @Gar1bo Hasta que saquen una ley que si deben, y no creo que esté lejos, Massa anda en eso"
9060,2023-01-24 22:52:10+00:00,V1KINGOO,@lemonapp_ar En la cola de Mbape
9061,2023-01-24 22:50:43+00:00,Padawan3x,@lemonapp_ar Nathy pelusa
9062,2023-01-24 22:48:24+00:00,MoRa04_,"@lemonapp_ar @ysy__a nooo, como lo consigo??"
9063,2023-01-24 22:47:43+00:00,JuanEBadenas,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/ggmMKFDuTU #LemonNation @lemonapp_ar
9064,2023-01-24 22:36:32+00:00,jamzilla7,@lemonapp_ar Adriana Brosky
9065,2023-01-24 22:30:55+00:00,fefyrsv,@lemonapp_ar Omg me está gustando por donde viene esto
9066,2023-01-24 22:28:59+00:00,mardoqueo1986,"@lemonapp_ar que se yo, que te importa"
9067,2023-01-24 22:25:51+00:00,Sebajd25,"@lemonapp_ar Como te subis a cualquier pedorrada del momento Lemon eh, espero que ustedes no sean una moda y desaparezcan de un momento a otro lcdsm"
9068,2023-01-24 22:25:34+00:00,LisandroBerger,@lemonapp_ar En tu vieja
9069,2023-01-24 22:23:11+00:00,Delfos2s2,@lemonapp_ar En mi por?
9070,2023-01-24 22:16:24+00:00,egresant,@lemonapp_ar Julieta Prandi.
9071,2023-01-24 22:11:38+00:00,Lucasza12,@lemonapp_ar En música de mierda
9072,2023-01-24 22:11:36+00:00,guilletressols6,@lemonapp_ar En mi pija
9073,2023-01-24 22:04:45+00:00,enjambreado,@lemonapp_ar https://t.co/VeFUKGuIGm
9074,2023-01-24 22:03:53+00:00,JoniGonzalezPSA,@GonzaloLasaga @lemonapp_ar Jajaja EL tweet! Jajajaja
9075,2023-01-24 21:59:14+00:00,Jav_Beginner,@lemonapp_ar ✋🏽 Vendo 5 JUICE. Alguien interesado?
9076,2023-01-24 21:58:19+00:00,Que_tal_eh,@lemonapp_ar Prandi
9077,2023-01-24 21:54:18+00:00,josekatan,@lemonapp_ar Si activo earn para una moneda queda igual disponible para gastar o queda bloqueada ?
9078,2023-01-24 21:53:57+00:00,PloffYT,@lemonapp_ar @AaveAave Pongan a $KLV @Klever_ES
