,Date,User,Tweet
3961,2023-02-06 20:26:57+00:00,ML_Ayuda,"@chickenoverric3 @DNDConsumidor @ML_Argentina @mercadopago Hola. Te comentamos que contamos con diferentes canales de atención, podrás contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter. También podés contactarnos desde acá: https://t.co/q3pNALUSYU

Saludos."
3964,2023-02-06 20:18:21+00:00,icemodding,@LetsBit_ok Jamás! Los tengo en @mercadopago y cuando quiero hacer alguna compra paso lo necesario a Let'sBit para el cashback. Tengo mejor rendimiento en MP para los pesos y la moneditas con el reintegro. Modo niño rata 2023 🤣😎🦾
3965,2023-02-06 20:15:56+00:00,cubanito13,"@mercadopago @MurielBarros03 A veces es difícil hacer compras con 5k con el crédito de ustedes hace 3 meses compré un cell que con todo y el interés que cobran son 4090.00 y ya el resto comprarlo con mi TDC , pero gracias si algún día me volvieran a tener en cuenta con otro crédito digno.Gracias"
3966,2023-02-06 20:11:52+00:00,edudelfranco,"@mauroszeta @mercadopago me suspendió la cuenta por hacer transferencias y nunca me pidieron una explicación, ni me dieron un por q!! Solo me dijeron que no puedo tener nunca más una billetera, pero a los presos pueden usarla tranquilamente!! Cierto q ellos tienen más derechos!!"
3967,2023-02-06 20:00:38+00:00,patinto,"@FreddyPonceB @mercadopago @abcdincl @abcdin Hola, nos pasó lo mismo, pudo hacer algo?"
3968,2023-02-06 19:59:06+00:00,jahootsen,"Het succes van @Mercadolibre gaat verder dan thuiswinkelen alleen: enkele jaren geleden startte het met @mercadopago een betaaldienst (enigszins, maar niet helemaal vergelijkbaar met @PayPal) die zó succesvol is dat het concurrenten van buiten Latijns-Amerika aftroeft."
3969,2023-02-06 19:51:18+00:00,hectorivand,"Perfecto @Grisinoar se hacen los tontos y dicen que hable con @mercadopago, no tengo que hablar con ellos, hice la compra en la página de Grisino no en MercadoPago o MercadoLibre o lo que fuere. Voy a necesitar un #abogado?"
3971,2023-02-06 19:49:34+00:00,omarale87,@Mercadolibre @mercadopago los descuentos 🤣🤣🤣🤣🤣🤣🤣🤣🤣. Ni el gobierno se anima a tanto https://t.co/OpxksWNPgb
3973,2023-02-06 19:37:47+00:00,Juandomingoage2,@mercadopago @MurielBarros03 Es normal párese
3974,2023-02-06 19:37:00+00:00,ML_Ayuda,"@rfb_ @Mercadolibre @mercadopago Hola. Te pedimos enviarnos la información de los números que realizan estas llamadas por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter. También podés contactarnos desde acá: https://t.co/o528pYd3o5 Saludos."
3975,2023-02-06 19:35:24+00:00,MariaGo47512668,"@mercadopago Devuelvan la cuenta y el dinero ladrones!!! @mercadopago 
Usuario: GONZALEZMARIA20220925204910 https://t.co/JnOqXi26UP"
3976,2023-02-06 19:34:36+00:00,ferdelsemme,@MP_ayuda @mercadopago Ya les envié md
3977,2023-02-06 19:25:46+00:00,silvercorp,@ronaldcreate @mercadopago Felicidades 😃
3978,2023-02-06 19:24:24+00:00,AmintoreOficial,@ronaldcreate @mercadopago Keep building Ronald! Keep building!
3979,2023-02-06 19:24:23+00:00,MP_ayuda,"@adrengracia @mercadopago Hola. Para verificar lo sucedido con tu consulta, te invitamos a contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter o desde nuestro Portal de Ayuda: https://t.co/V1RnaF4AKN

Saludos."
3980,2023-02-06 19:19:18+00:00,denis_brazzart,@baukcastro @mercadopago yo quiero 10lucas
3981,2023-02-06 19:16:54+00:00,ezecabrera192,@mercadopago @MurielBarros03 MP la app menos confiable de rosas
3982,2023-02-06 19:16:47+00:00,lafsa_,@MP_ayuda @mercadopago Tan difícil es????
3983,2023-02-06 19:15:20+00:00,ezecabrera192,@mercadopago @MurielBarros03 Ojalá sea como cuando nosotros nos queremos comunicar con uds
3984,2023-02-06 19:13:54+00:00,MariaGo47512668,"Soy la vendedora GONZALEZMARIA20220925204910 la cual poseo una suspensión de cuenta con el caso N°239516264 por el sector de fraude de @mercadopago A lo cual soy Mercado Lider con una reputación excelente, una vendedora hecha y derecha. Solicito la devolución de la cuenta/dinero! https://t.co/XU1yR74ssn"
3985,2023-02-06 19:13:37+00:00,juanegrande,@Juandomingoage2 @mercadopago @MurielBarros03 pensé que me pasaba solo amí
3986,2023-02-06 19:11:38+00:00,juanegrande,"@mercadopago @MurielBarros03 che feliz cumple a la hnita., aprovecho para decirles q yo sigo esperando que hagan aparecer dinero q desapareció de mi cuenta @mercadopago"
3987,2023-02-06 19:10:25+00:00,MP_ayuda,"@ferdelsemme @mercadopago Hola. Para verificar lo sucedido con la cancelación de tu pedido, podrás contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter o desde nuestro Portal de Ayuda: https://t.co/K5K9ICdDo5

Saludos."
3989,2023-02-06 19:01:57+00:00,aamilton,@baukcastro @mercadopago Jajajajajajajaja
3992,2023-02-06 18:51:19+00:00,nomophobik,@telcel @ServicioTelcel a caso @mercadopago y @RappiMexico se clavan el dinero?????
3994,2023-02-06 18:32:13+00:00,DNDConsumidor,@StrellaShine @mercadopago @dzapatillas @ASOCIARIUS ¡Buenas tardes! Podés hacer tu reclamo acá: https://t.co/UqYjS3aAGI. Recordá que nuestra cuenta oficial tiene un tilde azul verificador e ignorá los mensajes de las que no lo tengan.
3995,2023-02-06 18:31:32+00:00,Havanna_arg,"@gercapparelli @BancoGalicia @MODO_Arg @mercadopago Hola Germán, ¿Cómo estás? Nos comunicamos con vos por DM. Saludos!"
3996,2023-02-06 18:17:21+00:00,ML_Ayuda,"@TanoBaglioni @mercadopago @monoloco31 @osvaldo_gimenez @marcos_galperin Vemos que nos contactamos con vos desde la consulta #238557204. Verificá en la carpeta de correos no deseados, spam y recibidos del e-mail vinculado a tu cuenta de Mercado Pago, para hallar la respuesta.

Quedamos a las órdenes."
3997,2023-02-06 18:16:01+00:00,GGermanpich,"@mercadopago @MurielBarros03 Por qué no me devuelven la plata que apple ya transfirió y ustedes la tienen retenida y no me la dan , siempre poniendo excusas cuando los contacto . Siempre buscando la manera de no devolverla"
3998,2023-02-06 17:57:13+00:00,MP_ayuda,"@MReatto @marcos_galperin @mercadopago Hola. En este caso te recomendamos comunicarte con nuestro equipo de soporte.

Podrás contactarnos por DM desde las cuentas verificadas de Facebook, Instagram y Twitter o desde el link: https://t.co/K5K9ICdDo5.

Una vez que te encuentres registrado, podrás comunicarte."
3999,2023-02-06 17:55:58+00:00,peque_cco,@mercadopago necesito enviarles un oficio judicial de embargo a una cuenta de un cliente de ustedes. Por que medio lo reciben?
4000,2023-02-06 17:53:14+00:00,Ajo_confit,@huinismith @mercadopago Ya lo hice pero tengo cagazo con MP…
4001,2023-02-06 17:52:42+00:00,Ajo_confit,"@huinismith @mercadopago No puedo, es un chino de escanear QRs! Y termino en un lugar donde piden que escanee el dni 😩"
4002,2023-02-06 17:51:16+00:00,swagvodka,"@gabbinhoo @mercadopago me fallo, más la ansiedad no pensé en que me podrían estar cargando literalmente pero ahora ya esta, la plata ya la perdí"
4003,2023-02-06 17:50:27+00:00,swagvodka,"@gabbinhoo @mercadopago me bloquearon, por Facebook también, va a mi mamá pq yo les hable de ahí, les mande mensaje por otros celulares y me bloquearon y por instagram también, unos basuras, también yo me regale, estaba todo para que te des cuenta q era falso, pero en mi emoción de poder comprármelo"
4004,2023-02-06 17:49:25+00:00,entelforever,"A mi me pasaba lo mismo
También no llegaron deseé las 2308 los mensajes.
@mercadopago uds se prestan a este fraude?"
4005,2023-02-06 17:48:51+00:00,swagvodka,"@gabbinhoo @mercadopago estaba ppr comprar un mueble, vi una publicación en el marketplace y le hable, me paso el supuesto catalogo de los muebles y cuando le dije q quería comprar, me paso su cbu, le transferi y me dijeron q al otro día me lo mandaban, llego el día y el horario q tenia q pasar paso"
4006,2023-02-06 17:39:39+00:00,huinismith,@Ajo_confit @mercadopago Entrar desde una computadora y cerrar sesión en otros dispositivos?
4007,2023-02-06 17:37:09+00:00,leslycml,@cesarro850 @ML_Ayuda @Mercadolibre @Profeco @MercadoPagoMex @mercadopago @CondusefMX No te van a solucionar nada
4008,2023-02-06 17:37:07+00:00,gabbinhoo,@swagvodka @mercadopago si pero como te estafaron?
4009,2023-02-06 17:34:09+00:00,huinismith,@Ajo_confit @mercadopago Si denunciás el robo del celular no se bloquea todo?
4010,2023-02-06 17:32:53+00:00,matiasestrin,"@mercadopago qué pasa que no me solucionan mi consulta.
Invertí hace 1 mes, jamás me pagaron rendimiento acordado, reclamé 4 veces.
Nada.
#MercadoPago"
4011,2023-02-06 17:32:36+00:00,huinismith,@Ajo_confit @mercadopago ¡Qué garrón! Desde una computadora?
4012,2023-02-06 17:31:35+00:00,Ajo_confit,@MichiFuzzy @mercadopago Es que para reportar piden el dni justamente…
4013,2023-02-06 17:31:02+00:00,swagvodka,"@gabbinhoo @mercadopago nada q me estafaron, y reclame a mp y me contestaron eso, literalmente q me arregle y hable con el q me estafó para q me devuelva la plata tan lindos"
4014,2023-02-06 17:27:58+00:00,gabbinhoo,@swagvodka @mercadopago Te enojas mucho si pido contexto?
4015,2023-02-06 17:23:59+00:00,cesarro850,@ML_Ayuda @Mercadolibre @leslycml @Profeco @MercadoPagoMex @mercadopago @CondusefMX Entonces me van a poder solucionar mi problema o no
4016,2023-02-06 17:23:06+00:00,MichiFuzzy,@Ajo_confit @mercadopago Acá https://t.co/JInfIOXBTe
4017,2023-02-06 17:19:24+00:00,mauro_piamonte,@DrConsumidorArg @mercadopago Si algo no son esas cuotas es sin interés
4018,2023-02-06 17:18:01+00:00,baukcastro,@mercadopago Alguien me quiere depositar 20 lucas en mercado pago?
4019,2023-02-06 17:17:24+00:00,Ajo_confit,"Hola @mercadopago (y todos los que puedan socorrerme)
Como se hace para desactivar cuenta si robaron el celular Y el dni? Gracias por la ayuda!!"
4020,2023-02-06 17:07:07+00:00,OlgaAlarconOk,@juanmafud @MurielBarros03 @mercadopago @marcos_galperin Te quedo pintada jajaj
4021,2023-02-06 17:06:48+00:00,paul_flp,"@LaVonHayek @1982Marduk @mercadopago @marcos_galperin Si, creo que atacaron en un momento directo a ML para que sean agentes de retención por todo el volumen que manejan."
4022,2023-02-06 16:50:08+00:00,ELocoEzee,@mercadopago Me pasaron un link de mercadopago como https://t.co/rJeeaPHpzJ esto es estafa? era para pagar un delivery
4023,2023-02-06 16:42:29+00:00,AinuuCasarini,@mercadopago No me permite mandarles dm
4024,2023-02-06 16:38:12+00:00,caamid82,"@mercadopago A ver si contestan al md, necesito ayudaaaaa"
4025,2023-02-06 16:35:14+00:00,LaVonHayek,"@1982Marduk @paul_flp @mercadopago @marcos_galperin Lo q no encuentro explicación Paul, es porque usando mismo método de pago (link de pago a terceros) retenciones de Uala son menores a las de MP. Las comisiones, obvio x q es política comercial. Pero lo otro no se. 
Belo si escala para &gt; prestaciones es fantástica. 
Lemon gone."
4026,2023-02-06 16:23:58+00:00,Valkyria_Cos,"@mercadopago Tios de mercado pago, vi un anuncio en instagram por el mcflurry a 500 pesos al usar un codigo, pero no me sale nada en la aplicacion y no alcance a sacarle screenshot al anuncio 
Es real? Y si es asi, podria darme el código?"
4027,2023-02-06 15:46:53+00:00,Bati_monstruo,@JUANCHOOOGALE @ML_Ayuda @ELDIRAVERA @CmitTrevelin @VisaArgentina @DNDConsumidor @mercadopago @Mercadolibre No me deja mandarte privado
4029,2023-02-06 15:30:55+00:00,ArgerichCosme,"@marcos_galperin @mercadopago @Mercadolibre Galperin cómo va. Desde el 20/1 me suspendieron las cuentas ML y MP sin darme una explicación, así no se trata a los clientes. Suspenderme la operacion sin dar explicaciones cuando saben que fue un error es una locura. https://t.co/zga7bH90yH"
4030,2023-02-06 15:29:39+00:00,undinosauriodan,"no me estaría funcionando la opción de pagar servicios de mercado pago y se me va a vencer la factura de la obra social,,, @mercadopago alguna respuesta???"
4031,2023-02-06 15:16:52+00:00,ML_Ayuda,"@ExcelCaba_Store @PopSockets @ML_Argentina @marcos_galperin @PopSocketsEU @mercadopago Hola. Te comentamos que contamos con diferentes canales de atención, podrás contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter. También podés contactarnos desde acá: https://t.co/o528pYd3o5

Saludos."
4032,2023-02-06 15:09:17+00:00,ronaldcreate,Se une @mercadopago a nuestro ecosistema
4033,2023-02-06 14:48:20+00:00,LatamData,"(4/11) Most of their users are divided almost evenly among the company's 2 major lines of business:

🛒 @mercadolibre, their e-commerce platform with 42.5M users

💳 @mercadopago, their fintech business with 41.6M users"
4034,2023-02-06 14:42:24+00:00,SeguimeEsta,"@leogarcia80 @kgguillen @ChrisBalatti @IECarballo @PersonalPay_Arg @mercadopago Coincido plenamente. Yo ya la deje de usar. Con eso de los 20k la cagaron feo.
Ya no sirve #personalpay
Los bancos te dan mejores descuentos"
4035,2023-02-06 14:24:40+00:00,CmitTrevelin,"@Bati_monstruo @JUANCHOOOGALE @VisaArgentina @DNDConsumidor @mercadopago @Mercadolibre Si si hice, de repente un día llegaron mis ambos"
4036,2023-02-06 14:19:57+00:00,Bati_monstruo,@JUANCHOOOGALE @CmitTrevelin @VisaArgentina @DNDConsumidor @mercadopago @Mercadolibre Hola yo le hice la denuncia a ella directamente en defensa al consumidor .... Vos tuviste noticias ?
4037,2023-02-06 14:18:53+00:00,_MarciaMarques_,"Atenção @mercadopago se vcs não pararem de me ligar atrás de um tal de Renan eu vou meter processo pra cima!!!
Inferno! Abuso danado ter que dizer NÃO pelo menos 3 vezes por dia quando essa ligação automática me pergunta se eu sou esse Renan.
Parem com esta merda!!!!"
4038,2023-02-06 14:16:49+00:00,Realhijodefruta,@paul_flp @fierillo @pablobtc17 @mercadopago @marcos_galperin @belo_app Cuidado amigo que yo por twitear con la última palabra que nombraste me bloquearon la cuenta por incitar a la violencia.
4039,2023-02-06 14:10:10+00:00,LaVonHayek,"@1982Marduk @paul_flp @mercadopago @marcos_galperin Totalmente. Jamas me transfiero a MP x las retenciones. Se usa solo para linkear otras tarjetas.
Cobros, ni mencionar x las comisiones + retenciones."
4040,2023-02-06 13:29:15+00:00,SunRs1,"@mercadopago hola! Hace 38dias tengo mi cuenta suspendida, ya envié toda la documentación que me pidieron y hasta ahora nadie me responde les mando el número del caso : 234673164 , ya mande toda la documentación el 5 de enero ya pasaron 32días."
4041,2023-02-06 13:04:52+00:00,soynachomerlo,"@BancoGalicia @princecarlis @mercadopago @C5N @LANACION @horaciorlarreta @lacamporabsas @SilMercado @JonatanViale @BAconsumidor @alferdez @Pontifex_es @fundacionmessi @vivicanosaok @CNN Me escriban por privado o me escriban por acá, nunca resuelven nada."
4042,2023-02-06 12:59:08+00:00,DrConsumidorArg,"@navasmoron @mercadopago Jaj no se, era un BigBox de regalo para la mujer de un amigo !"
4043,2023-02-06 12:57:03+00:00,paul_flp,@fierillo @pablobtc17 @mercadopago @marcos_galperin @belo_app no llega a los 100 mil users y Lemon tiene más pero no tiene funcionalidad para los comercios. @mercadopago tiene millones de usuarios activos en toda la cadena integrando verticalmente a todos los actores. Aparte tiene mil funcionalidades más… Ualá tiene que morir
4044,2023-02-06 12:56:09+00:00,pablobtc17,"@fierillo @paul_flp @mercadopago @marcos_galperin En Brazil está creo no es especulación el dueño tiene varios #bitcoin en su poder no es boludo, el tema es si quiere adoptar #bitcoin por interés o de verdad le daría una billetera privada a sus clientes cosas que dudo"
4045,2023-02-06 12:51:56+00:00,fierillo,@pablobtc17 @paul_flp @mercadopago @marcos_galperin Igual dijeron que van a adoptar Bitcoin? o solo es especulacion?
4046,2023-02-06 12:50:57+00:00,pablobtc17,@fierillo @paul_flp @mercadopago @marcos_galperin Si pero Mercado pago tiene mucho alcance poblacional es diferente
4047,2023-02-06 12:50:22+00:00,navasmoron,@DrConsumidorArg @mercadopago Vamos a lo que nos compete: ¿estaba rico el Brunch?
4048,2023-02-06 12:34:09+00:00,fierillo,@paul_flp @pablobtc17 @mercadopago @marcos_galperin Belo tiene lightning hace rato
4049,2023-02-06 12:21:21+00:00,isaacelmalo,"@mercadopago @marcos_galperin Cero inclusión. Si no ves como para hacerte el reconocimiento facial, quedaste fuera. Buscate otra app"
4051,2023-02-06 12:15:15+00:00,isaacelmalo,"@mercadopago Cero inclusión. Si no ves como para hacerte el reconocimiento facial, quedaste fuera. Buscate otra app"
4052,2023-02-06 12:01:50+00:00,BancoGalicia,"@soynachomerlo @princecarlis @mercadopago @C5N @LANACION @horaciorlarreta @lacamporabsas @SilMercado @JonatanViale @BAconsumidor @alferdez @Pontifex_es @fundacionmessi @vivicanosaok @CNN Hola Jorge, te enviamos un mensaje por privado para poder ayudarte."
4053,2023-02-06 11:57:53+00:00,paul_flp,@pablobtc17 @mercadopago @marcos_galperin Si @mercadopago incorpora #btc con Lightning el resto de las billeteras tienen los dias contados. Excepto que agreguen valor desde otro lado pero no estoy viendo nada loco sinceramente. Hoy son todas lo mismo…
