,Date,User,Tweet
1900,2023-02-14 21:46:16+00:00,gimenaojeda,"@NaranjaX Hola desde este numero +54 11 3596-3238 se hacen pasar por ustedes desde la ""central de asistencia"" se ve que la ""asistente"" se sintió incomoda cuando empece a hacerle preguntas jaja, pero en serio deberían denunciar de algun modo."
1901,2023-02-14 21:38:27+00:00,rosalesramas,@NaranjaX Cm muy romántico?
1902,2023-02-14 21:25:21+00:00,VanesaR86254632,"@NaranjaX Hola una consulta necesito ayuda con un tema de  naranja, dónde me puedo comunicar?"
1904,2023-02-14 21:10:52+00:00,martin_drudi,@NaranjaX Son una maravilla. Hoy reclamé la falta de respuesta y resulta que ya la tenían y nunca me notificaron. Lo mejor de todo es que me piden hacer lo que ya vengo haciendo hace 15 días. ¡Son un VERDADERO DESASTRE!
1905,2023-02-14 21:06:14+00:00,nakahi_gmz,@NaranjaX que desastre el servicio del 08103336272. Nunca atienden!!!!. Tdod el día intentando comunicarme 😡
1907,2023-02-14 20:50:12+00:00,Mariel_a283,@NaranjaX hace días que intento pagar mi resumen vía web y no puedo. Funciona muy mal el sitio
1908,2023-02-14 20:49:40+00:00,LuuParamore,Literalmente @mercadopago y @NaranjaX son la misma mierda con distinto olor. El día que pueda resolver un reclamo con esos dos bancos seguro se termina el mundo.
1910,2023-02-14 20:44:24+00:00,ger_balbuena,@NaranjaX dm
1911,2023-02-14 20:29:37+00:00,roomiina8,"Hoy me llamaron supuestamente de @NaranjaX todo parecía real hasta que dijo ""una sucursal ahí en Embalse de Rio Cuarto"". Señor si me quiere estafar por favor agarre un mapa y aprenda que es Embalse de Calamuchita."
1913,2023-02-14 20:03:02+00:00,Noelidi,"@NaranjaX hola. Estoy llamando al 0810 y es una tomada de pelo, siempre dice mal el número de Dani y después de varios intentos corta. Podrían ser serios y atender"
1914,2023-02-14 19:38:51+00:00,RobertVig1306,"Nos qué mierda pasó con #TarjetaNaranja que no se puede entrar a Naranja X, que ya de por si era un parto usarla en la PC. No, no quiero bajar la APP ni tener plata virtual: quiero una pagina que funcione @NaranjaX"
1917,2023-02-14 19:17:07+00:00,Virsh11,@NaranjaX Es nefasto el servicio de atención al cliente. 3 horas en esper que se contacte algúna persona
1919,2023-02-14 19:09:18+00:00,Up_stairs___,"@NaranjaX Ya son 3 meses que están dando vueltas. Los asesores ni siquiera leen los mensajes, hablan cualquiera y como máximo dicen para desinstalar e volver a instalar la app y volver a probar nuevamente. Son incapaces de solucionar algo tan sencillo. Mejor usar otro banco."
1925,2023-02-14 18:19:42+00:00,FrancodfOk,"@NaranjaX hace 4 dias que tengo una transferencia trabada en mi naranja x que no ingresa, algun dia la van a acreditar? me tienen de rehen con este tema"
1926,2023-02-14 18:19:14+00:00,FrancodfOk,"@NaranjaX hace 4 dias que tengo una transferencia trabada en mi naranja x que no ingresa, algun dia la van a acreditar? me tienen de rehen con este tema!!!"
1927,2023-02-14 18:19:01+00:00,FrancodfOk,"@NaranjaX hace 4 dias que tengo una transferencia trabada en mi naranja x que no ingresa, algun dia la van a acreditar? me tienen de rehen con este tema"
1929,2023-02-14 17:45:19+00:00,AnaLauraCiacia,@NaranjaX estafa
1930,2023-02-14 17:45:09+00:00,AnaLauraCiacia,@NaranjaX fraude
1931,2023-02-14 17:44:58+00:00,AnaLauraCiacia,"@NaranjaX me sigue tomando el pelo. Me acosan con notificaciones de deudas inexistentes, me piden que me comunique por DM. Tres horas al teléfono y solo me piden datos. Pero explicarme porque me cobran cosas ficticias NADA"
1932,2023-02-14 17:43:10+00:00,AnaLauraCiacia,"@NaranjaX @DNDConsumidor @DefensorCba Aclaró, MO TENGO CUENTA, PORQUE NO TENGO MÁS LA TARJETA!!!!
Y en tal caso ya les facilite el número de mi Dni"
1933,2023-02-14 17:42:18+00:00,AnaLauraCiacia,@NaranjaX @DNDConsumidor @DefensorCba Para que??? Para que un asistente virtual me pregunte hasta el grupo sanguíneo y no me resuelva nada? Como pasa si llamas al 0800?
1937,2023-02-14 17:17:57+00:00,PatoAlv74508783,@NaranjaX Naranja es mí media Naranja.
1939,2023-02-14 17:09:50+00:00,lu_pian,@NaranjaX Pensar que yo quiero abonar y no te dan bola te ponen a nixi  metanselo  dnd no da el sol gracas
1942,2023-02-14 16:56:20+00:00,Virsh11,"@NaranjaX Bueno como hago? No llego a ninguna. Solo llegue a que me dé la opción de sacar mi cbu desde la página de naranja, nada que ver.. tengo todos los datos de la cuente y la charla con el estafador"
1943,2023-02-14 16:56:19+00:00,AlejanndroMusic,@NaranjaX Pensar que yo pedí la tarjeta Naranja en el 2011 para poder pagar la entrada 🎫 para ir a ver al amor de mi vida Britney Spears! 😅😁😂
1945,2023-02-14 16:47:35+00:00,lucasabril_96,"@NaranjaX Podría hablar con alguien? Creo que recibí una llamada que fue un intento de estafa, las opciones automáticas que ponen no me ayudan."
1948,2023-02-14 16:40:46+00:00,soyunarvejita,@NaranjaX Jajsjajajajjajajajjaa @TucaaColombo ♡
1949,2023-02-14 16:35:39+00:00,juangarmendia,"@mxlujan Además te dicen ""escribime un DM... te esperamos"" 
Les escribís y no te dan pelota 😃
Muy chantas @NaranjaX"
1955,2023-02-14 16:29:06+00:00,Andreavcpaz,@NaranjaX Respondan por mensaje privado
1956,2023-02-14 16:25:19+00:00,JorgeAd74578558,"@NaranjaX hola necesito verificar que se haya anulado una compra realizada el sábado en corralon San José. 
En mi correo ingreso la compra pero no la anulación de la misma."
1959,2023-02-14 15:59:02+00:00,GabrielaSGalli,"@NaranjaX Fui a la oficina de Naranja Nqn. Me dijeron que es porque quieren que los clientes bajemos la aplicación al teléfono. Quise pagar, me dijeron que únicamente toman efectivo... inseguridad y riesgo? Tengo que volver con el dinero en mano para pagar y de paso voy a pedir la baja.-"
1962,2023-02-14 15:41:25+00:00,dizcord_,@NaranjaX Le mandé hace 40 min
1963,2023-02-14 15:37:10+00:00,robarquin,En cualquier lugar das de baja una tarjeta de crédito y se te caen todos lo DÉBITOS automáticos asociados… con @NaranjaX no… ellos permiten débitos automáticos meses después que las das de baja. Unos cracks
1966,2023-02-14 15:18:14+00:00,lu_pian,@NaranjaX Déjame  de jod@r se ríen de la gente
1968,2023-02-14 15:14:10+00:00,AnaLauraCiacia,"@NaranjaX siguen llegando mensajes!!!
@DNDConsumidor @DefensorCba 
NO DEBO NADA
NO COMPRÉ NADA
MIS PLÁSTICOS ESTÁN SÚPER VENCIDOS
@NaranjaX que me cobran???? https://t.co/1pe10dlMPj"
1970,2023-02-14 14:52:12+00:00,jose_garmendia,@NaranjaX @juangarmendia @dzapatillas Tienen un topo.... no se... digo yo.
1972,2023-02-14 14:49:02+00:00,AnaLauraCiacia,"@NaranjaX @DNDConsumidor @DefensorCba Es que no sabría ni qué explicar…. Alguna vez hace mucho tiempo tuve @NaranjaX , creo q hace más de un año q la usé y pagué en 1 cuota y ahora de repente ese mensaje.
NO TENGO DEUDA ALGUNA, POR LO QUE TOMARÉ DICHO MENSAJE COMO ESTAFA Y/O EXTORSION. Según corresponda"
1974,2023-02-14 14:46:20+00:00,Virsh11,@NaranjaX hace una hora quiero denunciarlo un cbu que están usando para estafar y no logro hacerlo porque todos sus canales son automáticos!!!! Por favor que alguien me contacte!!! No logro dar con ninguna opción que sea para denuncias!!!!!!
1977,2023-02-14 14:42:56+00:00,beeethul,@NaranjaX Me sigue respondiendo el bot que tienen para las conversaciones por favor necesito respuesta urgente y no que una máquina me esté respondiendo al menos que me de la opción de derivarme con un representante pero ni eso
1979,2023-02-14 14:39:21+00:00,gitanapaola,"@NaranjaX cuando piensan devolverme mi dinero? Desde el 16 de diciembre,  que me retuvieron y no tengo solución"
1980,2023-02-14 14:36:53+00:00,Up_stairs___,"@NaranjaX Nadie habló, sigo esperando desde ayer que me contesten."
1982,2023-02-14 14:34:45+00:00,Virsh11,"@NaranjaX  necesito que una persona se contacte conmigo porque estoy queriendo denunciar un cbu que están usando para estafar, y es de ustedes. Y no los estamos entendiendo con el BOT !"
1983,2023-02-14 14:32:40+00:00,gusotelo75,@NaranjaX 🤦🏻‍♂️ https://t.co/0V6NmSYuFI
1984,2023-02-14 14:29:50+00:00,LuisHartt,"@NaranjaX Les escribí al privado, aguardo respuesta!"
1989,2023-02-14 14:20:13+00:00,nancyguardia,@Celesti06652176 @NaranjaX Ya no es la #tarjetaAmiga es la #TarjetaEnemiga
1997,2023-02-14 13:35:22+00:00,DiegoBetaV,@NaranjaX Y si en vez de buscar ositos de peluche. Mejoran su servicio al cliente. ¿Qué pasa @NaranjaX? Necesito mi dinero
1998,2023-02-14 13:33:55+00:00,DiegoBetaV,@NaranjaX @NaranjaX ¿qué pasa con su app? La línea de servicio al cliente desde el exterior no funciona. Se me perdió un dinero en una transferencia y ustedes se desaparecen de los canales de atención. ¿Se la van a chorear?
2000,2023-02-14 13:10:09+00:00,GabrielaSGalli,"@NaranjaX Por qué no puedo acceder a través de Non line? Pasan los días y no puedo acceder, me están obligando a utilizar una aplicación en el teléfono para pagar y los intereses siguen corriendo. Si tengo que ir a una oficina de Naranja a pagar, sepan que doy de baja las dos tarjetas.-"
2002,2023-02-14 13:03:16+00:00,LauraMussett,"@NaranjaX Hola no puedo acceder a mi cuenta, ya valide mi identidad de vuelta y no funciona. Estoy de vacaciones en Venezuela y necesito acceder a mi dinero"
2004,2023-02-14 12:57:23+00:00,lu_pian,@NaranjaX Para publicar pavadas primeros pero para solucionar  lo de la cuenta y esa app de m!erda no tienen tiempo y te ponen al nixi  ese muñeco  pelotud
2005,2023-02-14 12:57:06+00:00,lu_pian,@NaranjaX Para publicar pavadas primeros pero para solucionar  lo de la cuenta y esa app de m!erda no tienen tiempo y te ponen al nixi  ese muñeco  pelotud
2006,2023-02-14 12:55:40+00:00,lu_pian,@NaranjaX Para publicar pavadas primeros pero para solucionar  lo de la cuenta y esa app de m!erda no tienen tiempo y te ponen al nixi  ese muñeco  pelotud@
2008,2023-02-14 12:30:19+00:00,beeethul,@NaranjaX necesito que se contacten conmigo por privado urgente
2009,2023-02-14 12:17:05+00:00,juangarmendia,"@NaranjaX @dzapatillas Nosotros hicimos una consulta a una casilla de correo del dominio ""naranjax"" que nos indicó continuar la gestión a través de la app o el canal de red social. En este caso, empleamos IG . Todo corroborado. Si les interesa el tema, aguardo que me escriban por DM."
2016,2023-02-14 11:37:19+00:00,briascoi,"Hace unos meses estaban estafando con otro nombre haciéndose pasar por @NaranjaX 
@dzapatillas alerta! https://t.co/fYfmsvqvU8"
2017,2023-02-14 11:35:00+00:00,aguila2317,"@NaranjaX_Arg_a @NaranjaX @mercadopago La líder numero 1 sigue pagando mas en nuestro dinero y alpe rin no sabe que hacer 63,40%TNA CON UNA INFLACION DEL 6 Y LA TASA DEL BANCO 75% TNA POR LO MENOS LA ARGENTINA YA SE VISTE DE NARANJA https://t.co/kP19HuFmK9"
2018,2023-02-14 11:31:30+00:00,briascoi,@Iberia Deberian denunciar a @IberiaArg__Ok que claramente son truchos y están intentando estafar. Hace unos meses intentaban engañar a la gente haciendose pasar por @NaranjaX
2019,2023-02-14 10:43:32+00:00,dizcord_,Holis @NaranjaX el día 8/2 realice el pago por cbu y hasta la fecha no debitaron nada por ende quiero creer que me regalan la cuota 😃😂
2020,2023-02-14 03:10:12+00:00,tucumana43,"@NaranjaX hice una compra de 28 mil y la empleada lo puso en 1 pago por error habiendo pedido z,no lo controle....puedo financiarlo?"
2021,2023-02-14 03:09:50+00:00,AnaLauraCiacia,"@NaranjaX la gran estafa???
Cobran supuestos consumos???
@DNDConsumidor @DefensorCba 
Como hago? Me llego un msj de texto de que abone lo que debo y hace como dos años que no tengo las tarjetas de @NaranjaX 🤷🏻‍♀️"
2022,2023-02-14 02:48:19+00:00,ValenVaca07,"@NaranjaX Jajaj, sabemos donde vivís momento"
2023,2023-02-14 02:00:33+00:00,72Roci,@NaranjaX Mentira desde diciembre la pedí y ni me la traen ni me la dejan en ninguna sucursal. No promocionen cosas que no cumplen!!!!!
2024,2023-02-14 01:58:32+00:00,Camivillafane8,"@NaranjaX Le vaciaron la cuenta a mi hermana y no hacen nada, devuelvan la guita! Den la cara!!!!"
2025,2023-02-14 01:47:35+00:00,niconietokl,@NaranjaX 😆
2026,2023-02-14 01:38:03+00:00,karitolayon,"@NaranjaX  buenas noches ,alguien ??"
2027,2023-02-14 00:27:51+00:00,SofiaVazquez_Ok,"@LuciaVillafane @NaranjaX Hola Lucia, cómo estás? Hablame al me para que pueda ayudarte. Trabaje en bancos y estudio derecho. Tengo acceso a información!"
2028,2023-02-14 00:22:21+00:00,CaroRodrriguez,@NaranjaX Igual que ustedes con la cuenta de @LuciaVillafane Y NO DAN RESPUESTA
2029,2023-02-14 00:05:56+00:00,NKleisen,@NaranjaX Devuelvanme mi plata entonces.
2030,2023-02-14 00:04:30+00:00,NKleisen,"@Celesti06652176 @NaranjaX Me pasó lo mismo hace 4 meses, ni metiendoles una denuncia tengo respuesta. Ojalá se solucione."
2031,2023-02-14 00:03:08+00:00,CaroRodrriguez,@LuciaVillafane @NaranjaX @NaranjaX  piensan hacer algo o van a seguir robando plata a sus clientes?
2033,2023-02-13 23:15:02+00:00,martin_drudi,@NaranjaX ¿Y si en vez de publicar pelotudeces me resuelven el problema que lleva ya más de 15 días sin respuesta?
2035,2023-02-13 22:55:08+00:00,PabloDanielBurg,@NaranjaX Jajajajaja es muyyy buenooooo
2036,2023-02-13 22:51:09+00:00,Kamilabel23,"@NaranjaX un desastre lo mal que anda la aplicación, hace 15 días aprox que no la puedo usar, ni pude pagar el resumen... No puede ser que sean tan ineficientes para solucionar los inconvenientes! Resulta que ustedes me bloquean la cuenta por seguridad y yo ahora no puedo entrar"
2037,2023-02-13 22:13:14+00:00,gbo1975,@NaranjaX @Pablo67564161 Hola hice una transferencia a mi hija y nunca le llego el dinero ... hice el reclamo en sucursal pero el pibe no sabia ni sostener la tablet
2038,2023-02-13 22:11:59+00:00,beeethul,@NaranjaX tengo una consulta por privado
2039,2023-02-13 21:06:10+00:00,pabloivanpetro,"@NaranjaX hola, les escribo y me salta el robotito de vuelta, tengo las pelotas por el piso. Hay alguna manera específica de hablar con un ser humano y no sentirme pelotudo por usar su servicio? Sino agarro y uso brubank o cuenta de otro país, no me voy a hacer drama, pero cansa un poco"
2040,2023-02-13 21:00:41+00:00,javierguaglia,@NaranjaX  porque hace tres días que no funciona la aplicación de la cuenta de Naranja X??
2041,2023-02-13 20:55:00+00:00,Ro_Santillan,@NaranjaX Cuando me llaman de Tarjeta Naranja https://t.co/8hcP4gGCr5
2043,2023-02-13 20:25:15+00:00,Up_stairs___,"@NaranjaX Hoy (13/02/23), un intento más de solucionar el tema, trás 3 meses hablando lo mismo.
Desde las 14h:47 el línea... Ya son las 17h:24,  y la ""respuesta"" es: https://t.co/sPP0q8NEiW"
2044,2023-02-13 20:23:08+00:00,mscarribero,"@NaranjaX Buenas tardes, con quien tengo que hablar para que me acrediten una transferencia, se realizo el 10/02/23 y todavía no puedo disponer de mis fondos. Gracias"
2045,2023-02-13 20:07:24+00:00,martinavila016,"Son ""fantásticos"" los de @NaranjaX tienen Naranja Visa @VisaArgentina pero no te pueden cobrar el resumen con débito de Visa 🤦🏽‍♂️"
2046,2023-02-13 19:54:51+00:00,ericucsifae_,@NaranjaX AJJAAJAJAJAJ muy bueno lpm
2050,2023-02-13 18:11:12+00:00,GabrielaSGalli,@NaranjaX Buen día. Desde el 1 de febrero que estoy tratando de ingresar a través de naranja x para ver el resumen y pagar. El mensaje cada vez fue que expiró la sesión cuando habían pasado segundos de mi logeo. Hoy puedo ingresar pero algo falla...
2051,2023-02-13 18:06:09+00:00,carpigurumi,"Mañana reunión con Defensa del Consumidor y @NaranjaX, desde el 23 de Enero esperando una respuesta por el vaciamiento de la billetera. Sin ninguna respuesta por parte de atención al cliente, sólo que ""siguen analizando"""
2052,2023-02-13 18:04:52+00:00,MicaVCordobeza,@naranjaX necesito que me hagan un plan de pago.... Ya....
2053,2023-02-13 18:04:33+00:00,juangarmendia,"Demasiado vulnerable la información que maneja @NaranjaX de sus clientes. Hacés una consulta en la Web o por e-mail y te la devuelve ""alguien"" que intenta estafarte. Qué se puede hacer en estos casos @dzapatillas ?
Más allá de dar de baja los servicios, claro."
2054,2023-02-13 18:04:07+00:00,Coyen24_4,Atención al cliente de @NaranjaX es lo más 🙏🏼 👌🏼
2055,2023-02-13 18:01:47+00:00,carpigurumi,"@bbkrasivyy @NaranjaX Me pasó el día 22 de enero,llamando casi todos los días, me acerque hasta la sucursal y nada. Mañana ya tengo una audiencia con defensa del consumidor."
2056,2023-02-13 17:23:51+00:00,sachanb,"@NaranjaX hace 3 semanas intento recuperar mi cuenta, no me dieron soluciones ni llamando, ni por whatsapp, ni por email, ah pero para avisarme que todavía no pagué están a la orden del día. Cómo financiera dan ocote, no me dejan disponer de mi dinero y encima me apuran a pagar"
2058,2023-02-13 17:14:01+00:00,pabloivanpetro,"@NaranjaX Hola ya escribí, no atiende nadie. Quiero hacer compras por la plataforma Steam y me rechazan el pago. Me vendría bien que el banco del cual soy cliente me de una mano. Gracias"
2059,2023-02-13 17:13:47+00:00,pabloivanpetro,"@NaranjaX Hola, quiero hacer compras por la plataforma Steam y me rechazan el pago. Me vendría bien que el banco del cual soy cliente me de una mano. Gracias"
2060,2023-02-13 17:13:30+00:00,pabloivanpetro,@NaranjaX No tengo idea pero quiero hacer compras por la plataforma Steam y me rechazan el pago. Me vendría bien que el banco del cual soy cliente me de una mano. Gracias
2061,2023-02-13 17:13:05+00:00,fabriglibo,"Puede ser que el NBCH no esté dejando hacer debin directo  desde billeteras virtuales ? No me deja MP hace días, ni NaranjaX que probé recién"
2062,2023-02-13 17:12:28+00:00,pabloivanpetro,"@NaranjaX Hola ya escribí, no atiende nadie. Quiero hacer compras por la plataforma Steam y me rechazan el pago. Me vendría bien que el banco del cual soy cliente me de una mano. Gracias"
2065,2023-02-13 16:40:01+00:00,aguila2317,@NaranjaX @NaranjaX_Arg_a  la unica que logro sola ser la unica tarjeta y billetera capaz de vencer a una N°002 @mercadopago LO MIRA DESDE ABAJO GRANDE NARANJA CORDOBESA ..... https://t.co/Td8zyZksg0
2066,2023-02-13 16:30:03+00:00,aguila2317,@NaranjaX SIGUE PAGANDO MAS AL PUBLICO QUE SU CONTRA @mercadopago BILLETERA N° 001 NARANJA X SIEMPRE SOLIDARIO EN COMPARTIR UTILIDADES NO ASI MERCADO PAGO .. https://t.co/Z9YkKoTuVu
2067,2023-02-13 16:28:13+00:00,aguila2317,@NaranjaX CUANDO UNA NARANJA x PAGA RINDE HOY 65 % TNA MIENTRAS QUE MERCADO DE PAGUITO 63.4 DEJEMOS ELDINERO EN NARANJA X LA UNICA QUE RINDE Y LOS EX CASA ARIN SPORT CHOCHOS CON EL GALI...BRAVO NARANJA X LIDERES ABSOLUTOS https://t.co/SHq3vBDSGm
2069,2023-02-13 16:00:43+00:00,perfume_gitano,"@NaranjaX A la cuenta de la app, ustedes me dijeronque me la iban a volver a activar, y sigo en la dulce espera. Por otro lado, online, s me hace complicado por ser inaxesible para nosotros."
